"REF_DATE","GEO","DGUID","Measure","Sex at birth","Age group","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877863","7.3.2.3.2","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877864","7.3.2.3.3","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277877865","7.3.2.4.1","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877866","7.3.2.4.2","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877867","7.3.2.4.3","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877868","7.3.3.1.1","2.4","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877869","7.3.3.1.2","0.7","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877870","7.3.3.1.3","6.0","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277877871","7.3.3.2.1","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877872","7.3.3.2.2","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877873","7.3.3.2.3","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277877874","7.3.3.3.1","4.3","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877875","7.3.3.3.2","1.5","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877876","7.3.3.3.3","10.5","","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277877877","7.3.3.4.1","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877878","7.3.3.4.2","","x","","","1"
"2021","Alberta","2016A000248","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877879","7.3.3.4.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277877880","8.1.1.1.1","2.4","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877881","8.1.1.1.2","1.1","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877882","8.1.1.1.3","3.9","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277877883","8.1.1.2.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877884","8.1.1.2.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877885","8.1.1.2.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277877886","8.1.1.3.1","3.6","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877887","8.1.1.3.2","2.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877888","8.1.1.3.3","5.5","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277877889","8.1.1.4.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877890","8.1.1.4.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877891","8.1.1.4.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277877892","8.1.2.1.1","2.2","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877893","8.1.2.1.2","0.9","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877894","8.1.2.1.3","4.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277877895","8.1.2.2.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877896","8.1.2.2.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877897","8.1.2.2.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277877898","8.1.2.3.1","3.1","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877899","8.1.2.3.2","1.3","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877900","8.1.2.3.3","6.2","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277877901","8.1.2.4.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877902","8.1.2.4.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877903","8.1.2.4.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877904","8.1.3.1.1","2.6","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877905","8.1.3.1.2","1.3","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877906","8.1.3.1.3","4.3","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277877907","8.1.3.2.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877908","8.1.3.2.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877909","8.1.3.2.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277877910","8.1.3.3.1","3.9","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877911","8.1.3.3.2","2.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877912","8.1.3.3.3","6.8","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277877913","8.1.3.4.1","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877914","8.1.3.4.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Overall","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877915","8.1.3.4.3","2.3","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277877916","8.2.1.1.1","1.6","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877917","8.2.1.1.2","0.5","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877918","8.2.1.1.3","2.9","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277877919","8.2.1.2.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877920","8.2.1.2.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877921","8.2.1.2.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277877922","8.2.1.3.1","2.3","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877923","8.2.1.3.2","1.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877924","8.2.1.3.3","3.9","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277877925","8.2.1.4.1","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877926","8.2.1.4.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877927","8.2.1.4.3","1.2","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277877928","8.2.2.1.1","1.4","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877929","8.2.2.1.2","0.2","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877930","8.2.2.1.3","3.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277877931","8.2.2.2.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877932","8.2.2.2.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877933","8.2.2.2.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277877934","8.2.2.3.1","1.9","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877935","8.2.2.3.2","0.5","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877936","8.2.2.3.3","4.6","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277877937","8.2.2.4.1","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877938","8.2.2.4.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877939","8.2.2.4.3","2.3","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877940","8.2.3.1.1","1.8","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877941","8.2.3.1.2","0.6","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877942","8.2.3.1.3","3.3","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277877943","8.2.3.2.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877944","8.2.3.2.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877945","8.2.3.2.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277877946","8.2.3.3.1","2.5","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877947","8.2.3.3.2","1.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877948","8.2.3.3.3","5.1","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277877949","8.2.3.4.1","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877950","8.2.3.4.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Infection","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877951","8.2.3.4.3","2.3","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277877952","8.3.1.1.1","0.8","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877953","8.3.1.1.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877954","8.3.1.1.3","1.7","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277877955","8.3.1.2.1","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877956","8.3.1.2.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877957","8.3.1.2.3","2.3","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277877958","8.3.1.3.1","1.3","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877959","8.3.1.3.2","0.2","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877960","8.3.1.3.3","2.6","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277877961","8.3.1.4.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877962","8.3.1.4.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877963","8.3.1.4.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277877964","8.3.2.1.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877965","8.3.2.1.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877966","8.3.2.1.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277877967","8.3.2.2.1","0.0","E","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877968","8.3.2.2.2","0.0","E","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877969","8.3.2.2.3","5.3","E","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277877970","8.3.2.3.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877971","8.3.2.3.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877972","8.3.2.3.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277877973","8.3.2.4.1","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877974","8.3.2.4.2","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877975","8.3.2.4.3","","x","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877976","8.3.3.1.1","0.8","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877977","8.3.3.1.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877978","8.3.3.1.3","1.9","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277877979","8.3.3.2.1","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877980","8.3.3.2.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877981","8.3.3.2.3","4.1","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277877982","8.3.3.3.1","1.4","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877983","8.3.3.3.2","0.2","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877984","8.3.3.3.3","3.4","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277877985","8.3.3.4.1","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877986","8.3.3.4.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877987","8.3.3.4.3","2.3","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277877988","9.1.1.1.1","21.1","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877989","9.1.1.1.2","17.6","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877990","9.1.1.1.3","25.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277877991","9.1.1.2.1","","x","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877992","9.1.1.2.2","","x","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877993","9.1.1.2.3","","x","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277877994","9.1.1.3.1","20.2","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877995","9.1.1.3.2","14.6","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877996","9.1.1.3.3","27.2","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277877997","9.1.1.4.1","38.9","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877998","9.1.1.4.2","29.8","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877999","9.1.1.4.3","49.1","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277878000","9.1.2.1.1","18.2","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878001","9.1.2.1.2","12.3","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878002","9.1.2.1.3","26.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277878003","9.1.2.2.1","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277878004","9.1.2.2.2","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277878005","9.1.2.2.3","9.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277878006","9.1.2.3.1","14.9","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277878007","9.1.2.3.2","8.2","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277878008","9.1.2.3.3","25.5","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277878009","9.1.2.4.1","44.1","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878010","9.1.2.4.2","30.5","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878011","9.1.2.4.3","59.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277878012","9.1.3.1.1","23.5","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878013","9.1.3.1.2","17.4","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878014","9.1.3.1.3","31.1","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277878015","9.1.3.2.1","","x","","","1"
